model,task,task family,success,token consumption,leaderboard,site_submission_name,site_submission_folder,site_submission_date,site_resolved_rate,site_cost,site_api_calls,site_model_tags,source_url,token_note
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25311,matplotlib/matplotlib,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.2664543,15,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25332,matplotlib/matplotlib,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.18062870000000003,16,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.24235575,16,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,pydata__xarray-4094,pydata/xarray,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.25160940000000004,16,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.5938113999999999,37,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7432,pytest-dev/pytest,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.0987889,10,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7490,pytest-dev/pytest,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.13257509999999997,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.1372945,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.12371414999999998,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.06991739999999999,10,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.14465395,13,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.10125079999999999,9,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.13070469999999998,13,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.1471337,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.30820230000000004,19,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-12481,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.18328555,11,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-13031,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.32424000000000003,20,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-13480,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.07265825,10,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-13647,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.1621319,15,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-15345,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.14707279999999998,15,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.30358929999999995,19,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.16728845,10,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.19507915000000003,14,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-18698,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.2468221,13,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.18861604999999998,15,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,sympy__sympy-21612,sympy/sympy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.5782706999999999,24,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
